Unnamed: 0,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gas Mileage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
63,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearlcoat,Brown (Heritage Tan/Black),0 mi,1C4HJXDG6NW231425,231425,"$49,110",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",High Tide 4WD,,,,,,,,,,,,,,,,,
64,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearlcoat,Black,0 mi,1C4HJXDG0NW227581,227581,"$49,460",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",High Tide 4WD,,,,,,,,,,,,,,,,,
65,Jeep,Wrangler,2022.0,SUV / crossover,Black,Black,0 mi,1C4HJXDG0NW227578,227578,"$49,460",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",High Tide 4WD,,,,,,,,,,,,,,,,,
66,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray,Black,0 mi,1C4HJXDG9NW227577,227577,"$49,460",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",High Tide 4WD,,,,,,,,,,,,,,,,,
67,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,5 mi,1C4HJXEG1NW173092,NW173092,"$49,775",Southfork Chrysler Dodge Jeep Ram,"17725 South Fwy Manvel, TX 77578",Sahara 4WD,,,,,,,,,,,,,,,,,
68,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,0 mi,1C4HJXDN7NW239452,NW239452,"$50,150",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Willys 4WD,,,,,,,,,,,,,,,,,
69,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,0 mi,1C4HJXEG3NW255809,NW255809,"$50,380",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
70,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,Black,0 mi,1C4HJXDN7NW236597,NW236597,"$50,500",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
71,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,0 mi,1C4HJXEG6NW255819,NW255819,"$50,730",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
72,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearlcoat,Black,0 mi,1C4HJXDN7NW218729,NW218729,"$50,895",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sport Altitude 4WD,,,,,,,,,,,,,,,,,
73,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXDG7NW245270,NW245270,"$51,065",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",High Tide 4WD,,,,,,,,,,,,,,,,,
74,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,White (Clx9),,1C4HJXEN8NW244836,54660731,"$51,095",Tomball Dodge Chrysler Jeep,"23777 Highway 249 Tomball, TX 77375",Sahara 4WD,,,,,,,,,,,,,,,,,
75,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearlcoat,Black,0 mi,1C4HJXEG4NW255821,NW255821,"$51,125",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
76,Jeep,Wrangler,2022.0,SUV / crossover,Black,Black,0 mi,1C4HJXEG7NW248104,248104,"$51,270",Bayway Chrysler Dodge Jeep Ram,"4000 Pasadena Fwy Pasadena, TX 77503",Sahara 4WD,,,,,,,,,,,,,,,,,
77,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,0 mi,1C4HJXEG8NW267812,NW267812,"$51,335",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
78,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,0 mi,1C4HJXDG0NW227404,NW227404,"$51,370",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",High Tide 4WD,,,,,,,,,,,,,,,,,
79,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,2 mi,1C4HJXEG7NW180046,NW180046,"$51,450",Northwest Chrysler Jeep Dodge,"19616 Northwest Fwy Houston, TX 77065",Sahara 4WD,,,,,,,,,,,,,,,,,
80,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black (Clx9),,1C4HJXEN6NW244835,54660730,"$51,490",Tomball Dodge Chrysler Jeep,"23777 Highway 249 Tomball, TX 77375",Sahara 4WD,,,,,,,,,,,,,,,,,
81,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,0 mi,1C4HJXDN1NW221898,NW221898,"$51,500",Helfman Dodge Chrysler Jeep Ram,"7720 Katy Freeway Houston, TX 77024",Sport S 4WD,,,,,,,,,,,,,,,,,
82,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXDG9NW245271,NW245271,"$51,765",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",High Tide 4WD,,,,,,,,,,,,,,,,,
83,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXDG7NW227402,NW227402,"$51,765",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",High Tide 4WD,,,,,,,,,,,,,,,,,
84,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXDG9NW227403,NW227403,"$51,765",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",High Tide 4WD,,,,,,,,,,,,,,,,,
85,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,0 mi,1C4HJXEN8NW264827,NW264827,"$51,785",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara Altitude 4WD,,,,,,,,,,,,,,,,,
86,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,0 mi,1C4HJXDG0NW207721,NW207721,"$51,888",Helfman Dodge Chrysler Jeep Ram,"7720 Katy Freeway Houston, TX 77024",Sport S 4WD,,,,,,,,,,,,,,,,,
87,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXEG0NW269683,NW269683,"$51,905",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara Altitude 4WD,,,,,,,,,,,,,,,,,
88,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXDN8NW185465,NW185465,"$52,090",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Willys 4WD,,,,,,,,,,,,,,,,,
89,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,0 mi,1C4HJXEN1NW266922,NW266922,"$52,095",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
90,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,0 mi,1C4HJXEG2NW189303,NW189303,"$52,135",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara Altitude 4WD,,,,,,,,,,,,,,,,,
91,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4HJXDG3NW226439,W226439,"$52,210",Tomball Dodge Chrysler Jeep,"23777 Highway 249 Tomball, TX 77375",,,,,,,,,,,,,,,,,,
92,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4HJXEN5NW262792,NW262792,"$52,995",Yaklin Chrysler Dodge Jeep Ram of Angleton,"1212 S Velasco St Angleton, TX 77515",Sahara 4WD,,,,,,,,,,,,,,,,,
93,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4HJXDG9NW226459,W226459,"$53,260",Tomball Dodge Chrysler Jeep,"23777 Highway 249 Tomball, TX 77375",,,,,,,,,,,,,,,,,,
94,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,0 mi,1C4HJXDN0NW276312,NW276312,"$53,355",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Willys 4WD,,,,,,,,,,,,,,,,,
95,Jeep,Wrangler,2022.0,SUV / crossover,Silver,,0 mi,1C4HJXEM2NW242846,0J220828,"$53,540",Gillman Jeep,"10575 W Sam Houston Pkwy S Houston, TX 77099",Sahara 4WD,,,,,,,,,,,,,,,,,
96,Jeep,Wrangler,2022.0,SUV / crossover,Yellow (High Velocity Clearcoat),Black,16 mi,1C4HJXEM7NW254930,J20172,"$53,540",Mac Haik 45 Dodge Chrysler Jeep Ram Houston,"11000 North Fwy Houston, TX 77037",Sahara 4WD,,,,,,,,,,,,,,,,,
97,Jeep,Wrangler,2022.0,SUV / crossover,Yellow (High Velocity Clearcoat),Black,,1C4HJXDG3NW246951,W246951,"$53,655",Tomball Dodge Chrysler Jeep,"23777 Highway 249 Tomball, TX 77375",,,,,,,,,,,,,,,,,,
98,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi),Black,1 mi,1C4HJXFN2NW248234,NW248234,"$53,616",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",Rubicon 4WD,,,,,,,,,,,,,,,,,
99,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Dark Saddle/Black,0 mi,1C4HJXEN3NW266968,NW266968,"$53,865",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive Houston, TX 77098",Sahara 4WD,,,,,,,,,,,,,,,,,
100,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Black,0 mi,1C4HJXDG6NW267292,NW267292,"$53,888",Helfman Dodge Chrysler Jeep Ram,"7720 Katy Freeway Houston, TX 77024",Sport S 4WD,,,,,,,,,,,,,,,,,
101,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Black,0 mi,1C4HJXDG1NW165138,NW165138,"$53,888",Helfman Dodge Chrysler Jeep Ram,"7720 Katy Freeway Houston, TX 77024",Sport S 4WD,,,,,,,,,,,,,,,,,
102,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,5 mi,1C4HJXFG4NW107716,NW107716,"$54,050",Southfork Chrysler Dodge Jeep Ram,"17725 South Fwy Manvel, TX 77578",Rubicon 4WD,,,,,,,,,,,,,,,,,
103,Jeep,Wrangler,2022.0,SUV / crossover,Red,,1 mi,1C4HJXFN8NW148705,0J220388,"$54,165",Gillman Jeep,"10575 W Sam Houston Pkwy S Houston, TX 77099",Rubicon 4WD,,,,,,,,,,,,,,,,,
104,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,1 mi,1C4HJXEG2NW254506,NW254506,"$54,325",Big Star Chrysler Jeep Dodge RAM Fiat Clear Lake,"15711 Gulf Fwy Webster, TX 77598",Sahara 4WD,,,,,,,,,,,,,,,,,
105,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Black,5 mi,1C4HJXEG7NW207407,NW207407,"$54,345",Southfork Chrysler Dodge Jeep Ram,"17725 South Fwy Manvel, TX 77578",Sahara 4WD,,,,,,,,,,,,,,,,,
